baseMean;log2FoldChange.x;lfcSE;pvalue;padj.x;gene_id;State;ensgene;majZGA
0,102825595;0,152500521;0,949207676;0,861959506;NA;Gm8664;;NA;NA
0,156055813;0,362702928;0,864621585;0,641994128;NA;Gm8666;;NA;NA
0,848587426;0,763368208;0,647708041;0,112855272;0,153685846;Gm8667;;NA;NA
303,4097737;1,859616455;0,116188461;2,47E-58;7,62E-57;Gm8668;UP;NA;NA
0,012122577;-0,24583245;1,020513524;0,953857845;NA;Gm8669;;NA;NA
0,139617996;-0,103890278;0,934575705;0,971441505;NA;Gm867;;NA;non_ZGA
15,28478579;-1,02221545;0,2741073;0,0001069;0,000230677;Gm8670;DOWN;NA;NA
0;NA;NA;NA;NA;Gm8672;;NA;NA
4,141190998;-1,112782419;0,601544707;0,027826029;0,042855502;Gm8674;DOWN;NA;NA
2,886505672;-0,148718712;0,247046529;0,534941962;0,59921031;Gm8675;;NA;NA
0;NA;NA;NA;NA;Gm8676;;NA;NA
0;NA;NA;NA;NA;Gm8679;;NA;NA
0,048824253;0,029207368;0,946195276;0,901011178;NA;Gm8681;;NA;NA
0,033968724;0,020526019;0,960711068;0,910724769;NA;Gm8682;;NA;NA
0,005970001;0,145093542;1,000856937;0,902562873;NA;Gm8684;;NA;NA
0,280723675;0,190652766;1,000655697;0,938309504;NA;Gm8685;;NA;NA
0,007365809;0,152471009;1,002432203;0,902562873;NA;Gm8686;;NA;NA
0;NA;NA;NA;NA;Gm8688;;NA;NA
0,499743779;3,262749987;1,416663436;0,076327471;0,108135036;Gm8689;;NA;NA
0,00789666;-0,183241563;1,003981707;0,926093391;NA;Gm8692;;NA;NA
0,199152651;-0,616768092;0,898045944;0,745922638;NA;Gm8696;;NA;NA
0,025531602;-0,303125325;1,046695235;0,967763225;NA;Gm8697;;NA;NA
11,6856653;1,401813325;0,25528001;1,30E-08;3,97E-08;Gm8700;UP;NA;NA
6,672276685;3,032943905;1,316674576;0,0016914;0,003172287;Gm8701;UP;NA;NA
0,453207207;0,385145292;0,837009965;0,465562129;0,532345628;Gm8702;;NA;NA
0,760411889;0,128314685;0,759074728;0,794666224;0,832401948;Gm8703;;NA;NA
0;NA;NA;NA;NA;Gm8704;;NA;NA
0,026659689;-0,14806646;0,978195509;0,944254989;NA;Gm8705;;NA;NA
1,532673228;3,17276556;0,926875499;7,11E-05;0,000156489;Gm8706;UP;NA;NA
0;0,282543481;1,059818122;1;NA;Gm8707;;NA;NA
0,576812522;-2,997463793;1,760946344;0,102045738;0,140407063;Gm8708;;NA;NA
0,789870112;0,459630208;0,921740454;0,373713792;0,44135692;Gm8709;;NA;NA
7,60903304;3,017116789;0,806012845;0,000250384;0,000519655;Gm8711;UP;NA;NA
0,120542696;0,089372523;0,966868371;0,86099204;NA;Gm8712;;NA;NA
0;NA;NA;NA;NA;Gm8714;;NA;NA
0,023961291;0,225033205;1,025718604;0,883247985;NA;Gm8715;;NA;NA
0,012990162;-0,239992635;1,019060386;0,939966497;NA;Gm8717;;NA;NA
4,997465899;-2,780838025;0,507144491;6,89E-09;2,14E-08;Gm8719;DOWN;NA;NA
0,065846899;-0,339276843;0,986236791;0,985347798;NA;Gm8722;;NA;NA
1,377078429;0,0229622;0,604636088;0,389159569;0,456840426;Gm8723;;NA;NA
0,117066;0,032253915;0,866931624;0,846790507;NA;Gm8724;;NA;NA
0,007313161;0,152218835;1,00237546;0,902562873;NA;Gm8725;;NA;NA
2,465367022;0,123421366;0,783994205;0,492028904;0,557941519;Gm8728;;NA;NA
331,6529755;0,643997723;0,303831137;0,025609147;0,039719512;Gm8730;UP;NA;NA
1,541750027;1,198173008;0,649134969;0,021918096;0,034463503;Gm8731;UP;NA;NA
0,227984139;0,290079679;1,065528999;0,615042379;NA;Gm8734;;NA;NA
0,007668598;0,153887302;1,002754715;0,902562873;NA;Gm8737;;NA;NA
0,494941938;-0,11300396;0,693999257;0,895716243;0,917224101;Gm8738;;NA;NA
182,0261048;-3,020360672;0,159218853;4,62E-81;2,83E-79;Gm8741;DOWN;NA;NA
0,039005192;0,031337956;0,961590166;0,910856369;NA;Gm8744;;NA;NA
0,013717497;-0,011120143;0,967540828;0,916330656;NA;Gm8745;;NA;NA
0,083110927;0,236329951;0,93824007;0,795536163;NA;Gm8747;;NA;NA
0,029104;-0,049770683;0,96165656;0,920634203;NA;Gm8748;;NA;NA
0,014321673;-0,247473831;1,021863687;0,939966497;NA;Gm8749;;NA;NA
1,212254538;-1,102431799;0,671898436;0,022645605;0,035505312;Gm8750;DOWN;NA;NA
11,10683791;-0,765217102;0,389449909;0,033511791;0,050922001;Gm8752;;NA;NA
0,171889792;-0,093994516;0,954965612;0,900588565;NA;Gm8754;;NA;NA
0;NA;NA;NA;NA;Gm8755;;NA;NA
0,605169937;-0,616402264;0,915458515;0,265907036;0,328501491;Gm8756;;NA;NA
0,09142629;-0,227623834;0,868596531;0,925707876;NA;Gm8757;;NA;NA
0;NA;NA;NA;NA;Gm8761;;NA;NA
1578,282014;5,294956255;0,230099238;7,48E-119;1,16E-116;Gm8764;UP;ENSMUSG00000097878;non_ZGA
6,048122151;1,622294181;0,330829716;2,39E-07;6,62E-07;Gm8765;UP;NA;non_ZGA
0,16857187;-0,286714438;1,00154907;0,843807607;NA;Gm8767;;NA;NA
0,040167285;0,159637266;0,992423623;0,887482174;NA;Gm8768;;NA;NA
0,13226596;0,509458508;1,034361213;0,6991031;NA;Gm8770;;NA;NA
0,192381816;0,076765639;0,945418253;0,807948923;NA;Gm8773;;NA;NA
0,020224724;-0,285823267;1,037772901;0,967763225;NA;Gm8774;;NA;NA
0,045725894;0,025772352;0,960346977;0,901189944;NA;Gm8775;;NA;NA
0,160212411;-3,330706188;1,825828269;0,431215817;NA;Gm8778;;NA;NA
506,9405833;0,448635825;0,158361608;0,003945407;0,007005406;Gm8783;UP;NA;NA
0,016487172;-0,267502413;1,02946811;0,953857845;NA;Gm8784;;NA;NA
0;NA;NA;NA;NA;Gm8785;;NA;NA
0,306609915;0,089134593;0,833911026;0,864659198;0,89175952;Gm8790;;NA;NA
0,206687274;0,295319445;1,069698357;0,664970801;NA;Gm8793;;NA;NA
1,683825977;-1,00413653;0,532205324;0,029423495;0,045104039;Gm8795;DOWN;NA;NA
0,082148232;0,370031754;1,044870608;0,776651152;NA;Gm8796;;NA;NA
28,53431661;0,883949697;0,334062744;0,004607201;0,008100211;Gm8797;UP;NA;NA
0,044575407;0,016312739;0,958941523;0,924695215;NA;Gm8798;;NA;NA
390,5290925;1,53402122;0,108050383;2,88E-46;5,74E-45;Gm8801;UP;ENSMUSG00000092284;NA
0,009431925;-0,192545995;1,006430654;0,926093391;NA;Gm8802;;NA;NA
0,009200294;0,160285818;1,004292781;0,902562873;NA;Gm8804;;NA;NA
0,319105208;-0,318939023;0,511162117;0,671409021;0,725728928;Gm8805;;NA;NA
0,19771051;-0,076045643;0,762531184;0,894278835;NA;Gm8806;;NA;NA
0,27790788;-1,657103989;0,837730568;0,142000494;NA;Gm8807;;NA;NA
0,160648233;0,343678504;1,050585701;0,675931088;NA;Gm8809;;NA;NA
0,034646136;0,039730495;0,96246983;0,910747623;NA;Gm8810;;NA;NA
0,010132592;0,163669726;1,005160016;0,902562873;NA;Gm8812;;NA;NA
0,109930555;-0,186849452;0,811939592;0,91959865;NA;Gm8813;;NA;NA
0,245502461;1,210954588;0,804371177;0,163780764;NA;Gm8814;;NA;NA
0,642156204;2,574774106;1,150292593;0,017171644;0,02749294;Gm8815;UP;NA;NA
0,835022489;-2,486307831;1,171105498;0,011622943;0,019142351;Gm8816;DOWN;NA;NA
0,490993405;0,816809577;1,210221117;0,228385199;0,287901721;Gm8818;;NA;NA
0;NA;NA;NA;NA;Gm8820;;NA;NA
0,086022275;0,251894073;0,994164109;0,800617116;NA;Gm8823;;NA;NA
0,017333463;0,205008989;1,017381624;0,892897488;NA;Gm8824;;NA;NA
0,111629756;-0,054048923;0,923458639;0,972278213;NA;Gm8825;;NA;NA
0,139212644;0,4009253;0,827874277;0,634820812;NA;Gm8826;;NA;NA
0,191671525;-0,033822671;0,93417293;0,780996658;NA;Gm8828;;NA;NA
0,133566211;0,428450491;0,872749499;0,6927515;NA;Gm8832;;NA;NA
0,018788462;0,006773461;0,967951747;0,916296938;NA;Gm8834;;NA;NA
0,004606278;0,136063286;0,999167201;0,902562873;NA;Gm8835;;NA;NA
0;NA;NA;NA;NA;Gm8836;;NA;NA
0,012320129;0,003701127;0,967861537;0,916387896;NA;Gm8837;;NA;NA
3,826403255;3,721593376;0,576346129;2,10E-11;7,73E-11;Gm8838;UP;NA;NA
0,216775581;0,738681562;0,799516934;0,397107603;NA;Gm8839;;NA;NA
3,008252552;-2,182659195;1,101088609;0,005980252;0,010316903;Gm884;DOWN;NA;non_ZGA
0,016308299;0,202210269;1,016304882;0,892897488;NA;Gm8840;;NA;NA
0,004820379;-0,157985644;0,998410427;0,926093391;NA;Gm8843;;NA;NA
0,623234942;1,597993458;0,608166698;0,002873335;0,005209874;Gm8844;UP;NA;NA
1,941091281;-0,629783335;0,437529475;0,110273302;0,150554616;Gm8847;;NA;NA
0;NA;NA;NA;NA;Gm8848;;NA;NA
0,012233669;-0,206288359;1,010439599;0,926093391;NA;Gm8849;;NA;NA
0,151904228;-0,451449713;0,959758603;0,750838168;NA;Gm8850;;NA;NA
0,008402084;-0,186480934;1,004810051;0,926093391;NA;Gm8853;;NA;NA
0,033904093;0,141641978;0,982047744;0,967866825;NA;Gm8855;;NA;NA
0,024788049;0,164353365;0,990637404;0,967737894;NA;Gm8856;;NA;NA
0,028471925;0,231915059;1,029037881;0,883247985;NA;Gm8857;;NA;NA
0,007365809;0,152471009;1,002432203;0,902562873;NA;Gm8858;;NA;NA
4,885396425;1,474065655;0,564545868;0,002298943;0,004231365;Gm8860;UP;NA;NA
0,038788341;0,151626101;0,989906498;0,897065469;NA;Gm8861;;NA;NA
11,21100295;-4,16739617;0,37643764;1,67E-29;1,59E-28;Gm8862;DOWN;NA;NA
0;NA;NA;NA;NA;Gm8863;;NA;NA
0,378305886;-0,674652349;0,532717163;0,250277732;0,311739709;Gm8864;;NA;NA
1,177861595;0,045289946;0,440709565;0,908446274;0,927244635;Gm8865;;NA;NA
0,015695403;-0,07288283;0,966951465;0,929905208;NA;Gm8868;;NA;NA
0,102055409;0,27638478;1,055388252;0,84483689;NA;Gm8869;;NA;NA
0,01721579;0,203573198;1,016857545;0,892897488;NA;Gm8870;;NA;NA
0,164246531;-0,165857591;0,970643295;0,967356833;NA;Gm8871;;NA;NA
0,015735288;0,200986831;1,015830974;0,892897488;NA;Gm8872;;NA;NA
1,740997642;1,403764877;0,513447088;0,001805841;0,00337239;Gm8873;UP;NA;NA
0,038854644;0,248195713;1,037547309;0,864236205;NA;Gm8874;;NA;NA
0,090784906;-0,182884523;0,862590582;0,898152556;NA;Gm8876;;NA;NA
0;NA;NA;NA;NA;Gm8877;;NA;NA
0,268214845;0,767042851;0,6539089;0,301413921;NA;Gm8878;;NA;NA
0,067781933;-0,157295351;0,963168103;0,986995302;NA;Gm8879;;NA;NA
0,060816472;-0,170022065;0,915701221;0,931152274;NA;Gm8880;;NA;NA
0,073190458;-0,374444982;1,093469351;0,990478714;NA;Gm8881;;NA;NA
0;NA;NA;NA;NA;Gm8882;;NA;non_ZGA
4,781829679;-0,533151126;0,301262273;0,063552543;0,091531974;Gm8885;;NA;NA
0,03728717;-0,331594732;1,063282899;0,981678414;NA;Gm8887;;NA;NA
0;NA;NA;NA;NA;Gm8888;;NA;NA
0,090719938;-0,085384656;0,943031883;0,957674256;NA;Gm8890;;NA;NA
0,044384758;0,252223388;1,039881888;0,86400226;NA;Gm8891;;NA;NA
0;NA;NA;NA;NA;Gm8893;;NA;NA
0,226304754;0,908853459;0,911583629;0,352735219;NA;Gm8894;;NA;NA
0,055356243;0,160675114;0,992305658;0,868136354;NA;Gm8895;;NA;NA
0,015293556;-0,021408871;0,967598156;0,916338575;NA;Gm8896;;NA;NA
2,061934762;-2,195328549;0,847841488;0,001626495;0,003056199;Gm8897;DOWN;NA;NA
0,432814905;0,803062198;1,561528151;0,266775694;0,329421944;Gm8899;;NA;NA
0,014511292;0,197583133;1,014563956;0,892897488;NA;Gm8900;;NA;NA
0,082998377;-0,091240601;0,909101454;0,918783352;NA;Gm8902;;NA;NA
0,12126411;0,28148685;1,059024902;0,701542105;NA;Gm8906;;NA;NA
0,007247998;-0,178785966;1,002884661;0,926093391;NA;Gm8907;;NA;NA
0,024080831;-0,104484452;0,970799954;0,930315382;NA;Gm8908;;NA;NA
3,647160654;1,482799572;0,58852673;0,002749377;0,005000424;Gm8909;UP;NA;non_ZGA
0;NA;NA;NA;NA;Gm8913;;NA;NA
0,026547168;0,229120261;1,027668045;0,883247985;NA;Gm8916;;NA;NA
0,155031642;-1,952112646;1,313857122;0,510107777;NA;Gm8918;;NA;NA
0;NA;NA;NA;NA;Gm8919;;NA;NA
0,322106839;0,478989955;1,013056473;0,546630771;0,610507434;Gm8920;;NA;NA
0;NA;NA;NA;NA;Gm8921;;NA;NA
0,061490335;-0,243335556;1,008545389;0,972352021;NA;Gm8922;;NA;NA
0,068728027;0,06261198;0,962997141;0,89574451;NA;Gm8924;;NA;NA
0,039051801;0,24810438;1,037501687;0,86400226;NA;Gm8925;;NA;NA
0,088479808;-0,307463241;0,940707499;0,992907012;NA;Gm8926;;NA;NA
0,052652765;-0,061614798;0,958530138;0,938734046;NA;Gm8927;;NA;NA
0,006325675;0,147123026;1,001272795;0,902562873;NA;Gm8929;;NA;NA
0,06426762;-0,104398274;0,929644573;0,941438224;NA;Gm8930;;NA;NA
0,032972691;0,085952288;0,97248322;0,897070888;NA;Gm8934;;NA;NA
33,21406707;-0,999803369;0,176765197;8,55E-09;2,64E-08;Gm8935;DOWN;NA;NA
0,007160836;-0,178159077;1,002734238;0,926093391;NA;Gm8938;;NA;NA
0,014962373;-0,004816845;0,967581861;0,91631274;NA;Gm8939;;NA;NA
0,06511467;0,121784822;0,967764302;0,859872263;NA;Gm8940;;NA;NA
0;NA;NA;NA;NA;Gm8941;;NA;NA
0,198908689;-0,009134769;0,731133245;0,842584161;NA;Gm8942;;NA;NA
0,023630713;0,22454695;1,025488975;0,883247985;NA;Gm8945;;NA;NA
1136,797825;7,081062909;0,222362147;9,70E-224;1,29E-220;Gm8947;UP;NA;NA
0,154413431;0,292473667;0,974246439;0,770459797;NA;Gm8948;;NA;NA
0;NA;NA;NA;NA;Gm8950;;NA;NA
0,043323316;0,119968503;0,980322552;0,897085859;NA;Gm8952;;NA;NA
0;NA;NA;NA;NA;Gm8955;;NA;NA
0,224515671;0,243640275;0,718561757;0,686437607;NA;Gm8956;;NA;NA
0,300612941;-0,30209476;0,900614367;0,754007141;NA;Gm8957;;NA;NA
0,057419161;0,092181918;0,963611138;0,88361757;NA;Gm8959;;NA;NA
0,162661365;-0,745798197;0,912474832;0,730386274;NA;Gm8960;;NA;NA
0,173507363;0,286701132;1,062926123;0,703161346;NA;Gm8961;;NA;NA
0;NA;NA;NA;NA;Gm8963;;NA;NA
0,005885493;0,144594001;1,000756608;0,902562873;NA;Gm8964;;NA;NA
0,812181932;6,77351818;3,785297072;0,087152861;0,121716038;Gm8968;;NA;NA
0,028177728;0,234569134;1,030271658;0,873615775;NA;Gm8969;;NA;NA
0,102924402;-0,054615573;0,926004905;0,966867716;NA;Gm8971;;NA;NA
1,97537333;3,757740911;0,646062864;2,23E-11;8,20E-11;Gm8973;UP;NA;NA
0,037683918;0,161868822;0,992928595;0,877725681;NA;Gm8974;;NA;NA
0,0931367;0,102025426;0,856969045;0,84792422;NA;Gm8976;;NA;NA
0,099541725;0,2770564;1,055844626;0,797347133;NA;Gm8978;;NA;NA
0;NA;NA;NA;NA;Gm8980;;NA;NA
0;NA;NA;NA;NA;Gm8982;;NA;NA
1,898156078;0,812044366;0,405020982;0,028088223;0,043212495;Gm8983;UP;NA;NA
0,007313161;0,152218835;1,00237546;0,902562873;NA;Gm8984;;NA;NA
0;NA;NA;NA;NA;Gm8986;;NA;NA
0;NA;NA;NA;NA;Gm8988;;NA;NA
0,217805592;0,48955271;1,129901895;0,559435746;NA;Gm8990;;NA;NA
0,009509831;0,161446791;1,004586113;0,902562873;NA;Gm8991;;NA;NA
0;NA;NA;NA;NA;Gm8992;;NA;NA
0,380978065;-4,601603126;1,973707638;0,115374288;0,156665984;Gm8993;;NA;NA
0,011156875;-0,230531141;1,015617499;0,939966497;NA;Gm8996;;NA;NA
0;NA;NA;NA;NA;Gm8999;;NA;NA
165,9557701;-2,89306088;0,490667559;5,09E-10;1,70E-09;Gm9;DOWN;NA;common_ZGA
0;NA;NA;NA;NA;Gm9001;;NA;NA
0,043874591;0,168312802;0,995343322;0,877711738;NA;Gm9002;;NA;NA
0,035716949;-0,08609794;0,963447014;0,934526658;NA;Gm9003;;NA;NA
0,330173393;-0,266881071;0,756752573;0,791914046;0,830309281;Gm9004;;NA;NA
0;NA;NA;NA;NA;Gm9005;;NA;NA
2,880465228;0,025972183;0,361887973;0,938534418;0,95165578;Gm9006;;NA;NA
54,45187658;1,473874797;0,39325088;4,97E-05;0,000110889;Gm9008;UP;NA;NA
0,069710495;-0,414780306;1,019412744;0,994245373;NA;Gm9009;;NA;NA
0,065150037;-0,378791167;1,003068995;0,973630238;NA;Gm9012;;NA;NA
0,550982112;0,272610126;0,451381645;0,484350747;0,55064038;Gm9013;;NA;NA
0,085105177;-0,067412507;0,90803633;0,925260149;NA;Gm9022;;NA;NA
0;NA;NA;NA;NA;Gm9023;;NA;NA
0,024480642;0,287619366;1,063633678;0,883151839;NA;Gm9025;;NA;NA
2,99309076;-0,294857944;0,348326681;0,367847093;0,435368759;Gm9027;;NA;NA
0,095317182;0,109421436;0,968882265;0,855660177;NA;Gm9028;;NA;NA
336,1406399;1,074935338;0,457568259;0,008065308;0,01363811;Gm9029;UP;NA;NA
671,1448752;1,880308918;0,265087132;2,48E-13;1,02E-12;Gm9030;UP;NA;NA
0,067514731;0,217951207;0,986122444;0,854849764;NA;Gm9034;;NA;NA
7,365731089;1,129224192;0,403377706;0,002148476;0,003966746;Gm9035;UP;NA;NA
0,004769858;0,137273946;0,999378572;0,902562873;NA;Gm9038;;NA;NA
7,781227466;1,533606014;0,243630542;9,25E-11;3,27E-10;Gm904;UP;NA;non_ZGA
386,7008157;1,667559863;0,216977736;3,66E-15;1,68E-14;Gm9040;UP;NA;NA
51,33425455;1,499735585;0,352260201;5,65E-06;1,39E-05;Gm9042;UP;NA;NA
15,86426374;1,327816499;0,238754382;9,95E-09;3,06E-08;Gm9043;UP;NA;NA
386,7008157;1,667559863;0,216977736;3,66E-15;1,68E-14;Gm9044;UP;NA;NA
267,4937435;3,470307576;0,292908431;1,54E-33;1,77E-32;Gm9045;UP;NA;NA
504,4960507;2,631862679;0,73899405;2,82E-05;6,46E-05;Gm9046;UP;NA;NA
551,2375997;2,066016236;0,288830205;1,33E-13;5,59E-13;Gm9048;UP;ENSMUSG00000112495;NA
267,4937435;3,470307576;0,292908431;1,54E-33;1,77E-32;Gm9049;UP;NA;NA
5,661494412;0,993382556;0,27602442;0,000175719;0,000370537;Gm9050;UP;NA;NA
0;NA;NA;NA;NA;Gm9051;;NA;NA
1,14886555;0,69277466;0,531189605;0,125607402;0,169086334;Gm9057;;NA;NA
5,225341794;2,944302826;0,528071198;2,18E-09;6,99E-09;Gm9059;UP;NA;NA
1,188046953;1,172197096;0,934243114;0,058199457;0,08454166;Gm906;;NA;non_ZGA
0;NA;NA;NA;NA;Gm9060;;NA;NA
0,009509831;0,161446791;1,004586113;0,902562873;NA;Gm9061;;NA;NA
0,111817423;0,279722092;1,057744997;0,759879392;NA;Gm9062;;NA;NA
0,145035356;-0,361804251;0,881847012;0,908463322;NA;Gm9063;;NA;NA
0;NA;NA;NA;NA;Gm9064;;NA;NA
0,065595966;-0,328296712;0,981119904;0,984655159;NA;Gm9066;;NA;NA
0,052164824;0,153220791;0,990038938;0,887434274;NA;Gm9067;;NA;NA
0,048415448;-0,067704275;0,957933822;0,946136866;NA;Gm9068;;NA;NA
0,0127714;0,171733507;1,007377688;0,902616918;NA;Gm9071;;NA;NA
0,231808004;0,43359159;1,106124467;0,644608008;NA;Gm9072;;NA;NA
0,054346888;0,180724216;1,00038641;0,877984481;NA;Gm9075;;NA;NA
1,521516743;0,70713718;0,484835215;0,094223252;0,130691628;Gm9077;;NA;NA
1,084266;0,965972762;0,524541053;0,034325195;0,052027021;Gm9078;;NA;NA
0,204901901;0,288665673;1,064432923;0,712633208;NA;Gm9081;;NA;NA
0,040577318;0,099322252;0,971647718;0,881660576;NA;Gm9083;;NA;NA
5,011679205;1,291662161;0,275904611;1,01E-06;2,66E-06;Gm9085;UP;NA;NA
0;NA;NA;NA;NA;Gm9086;;NA;NA
0,762795359;0,450750198;0,588796327;0,337665779;0,403929729;Gm9088;;NA;NA
0,021269649;0,220193574;1,023494037;0,883247985;NA;Gm9089;;NA;NA
0,004893144;-0,158733551;0,998552817;0,926071394;NA;Gm9095;;NA;NA
0,048600755;-0,232337818;1,004257378;0,985830435;NA;Gm9097;;NA;NA
0,080912744;0,27108032;1,051717797;0,84483689;NA;Gm9098;;NA;NA
0,050866576;-0,17943666;0,964923053;0,955607737;NA;Gm9102;;NA;NA
2,931448675;0,983602438;0,381112921;0,005202165;0,009073442;Gm9103;UP;NA;NA
0,207746063;-0,603851318;0,960849546;0,700690679;NA;Gm9104;;NA;NA
0,006949667;0,150426915;1,001978163;0,902562873;NA;Gm9105;;NA;NA
0,125165575;0,124838995;0,966197616;0,827600867;NA;Gm9108;;NA;NA
1,804077855;2,802532998;1,097064191;0,001070041;0,002058135;Gm9109;UP;NA;NA
0;NA;NA;NA;NA;Gm9110;;NA;NA
2,074525455;0,550474585;0,592725792;0,2507458;0,312180422;Gm9111;;NA;NA
2,429052484;3,762045036;0,805930269;2,62E-07;7,24E-07;Gm9112;UP;NA;non_ZGA
64,24730045;-0,211094441;0,221580287;0,329184886;0,395248006;Gm9113;;NA;NA
0,014697007;0,198127816;1,014763691;0,892897488;NA;Gm9114;;NA;NA
0,654509134;-0,228958093;0,459181832;0,604046789;0,664196043;Gm9115;;NA;NA
10,94874375;-0,108465404;0,423032759;0,778311471;0,818622577;Gm9116;;NA;NA
0,976670954;-0,185275828;0,495792339;0,625235326;0,683511553;Gm9118;;NA;NA
2,969861796;1,468855433;0,298003794;3,05E-07;8,38E-07;Gm9119;UP;NA;NA
0,004942902;-0,15924316;0,998650672;0,926093391;NA;Gm9120;;NA;NA
56,91469939;0,691950764;0,182663066;0,000112084;0,000241069;Gm9121;UP;NA;NA
21,06967837;0,474567748;0,235826651;0,037689786;0,056723554;Gm9124;;NA;NA
0,13434463;0,161843155;0,913219981;0,812778889;NA;Gm9126;;NA;NA
0;NA;NA;NA;NA;Gm9127;;NA;NA
0;NA;NA;NA;NA;Gm9129;;NA;NA
0,086366742;0,237069764;0,918410232;0,786076995;NA;Gm9130;;NA;NA
29,01136455;-0,940781901;0,225960127;1,90E-05;4,42E-05;Gm9131;DOWN;NA;NA
0,068964782;0,136792497;0,943230313;0,845373928;NA;Gm9132;;NA;NA
8,771625527;1,428254005;0,224246163;6,57E-11;2,35E-10;Gm9133;UP;NA;NA
16,84315979;-3,002159102;0,506102649;4,50E-10;1,51E-09;Gm9134;DOWN;NA;NA
0,038455208;0,114474763;0,978874594;0,89695319;NA;Gm9135;;NA;NA
0;NA;NA;NA;NA;Gm9136;;NA;NA
0,017220342;0,204738369;1,017275465;0,892897488;NA;Gm9139;;NA;NA
11,35922686;-3,506713047;0,384188812;9,26E-21;5,72E-20;Gm9141;DOWN;NA;NA
0,370311149;-0,179775557;0,496543206;0,89278602;0,914942953;Gm9142;;NA;NA
0,041769061;0,002917531;0,957692752;0,924220456;NA;Gm9143;;NA;NA
0,00579094;-0,167240825;1,000269594;0,926050387;NA;Gm9146;;NA;NA
0;NA;NA;NA;NA;Gm9149;;NA;NA
0;NA;NA;NA;NA;Gm9156;;NA;NA
0,033972095;0,04744203;0,964696954;0,921010883;NA;Gm9157;;NA;NA
0,272015572;-0,285273324;0,683827451;0,826138097;NA;Gm9158;;NA;NA
0;NA;NA;NA;NA;Gm9159;;NA;NA
0,012516946;-0,236721983;1,017899847;0,939898635;NA;Gm9162;;NA;NA
0,005070709;-0,397001942;1,112047596;0,926093391;NA;Gm9164;;NA;NA
0,131184301;-0,172898518;0,945512186;0,84652218;NA;Gm9165;;NA;NA
0,040105224;0,1591811;0,991665418;0,858502555;NA;Gm9166;;NA;NA
0,024133193;0,10498788;0,976635288;0,897100899;NA;Gm9167;;NA;NA
6,145535299;1,455437517;0,343475558;6,88E-06;1,68E-05;Gm9169;UP;NA;NA
7,733344517;-1,142718449;0,414961789;0,002767632;0,005030193;Gm9172;DOWN;NA;NA
7,032996668;1,708195613;0,291061003;9,42E-10;3,09E-09;Gm9173;UP;NA;NA
0,076467211;0,010687961;0,94478016;0,896729706;NA;Gm9174;;NA;NA
114,7039781;-2,201646645;0,175750939;1,10E-36;1,46E-35;Gm9176;DOWN;NA;NA
1,255435563;1,644448633;0,710651231;0,002707035;0,00492888;Gm9182;UP;NA;NA
0,18169244;0,359662896;1,027050065;0,770624873;NA;Gm9191;;NA;NA
0;NA;NA;NA;NA;Gm9192;;NA;NA
0,34553261;0,661797441;0,569875287;0,242867453;0,303644705;Gm9194;;NA;NA
0,066369895;0,062079884;0,962167211;0,909481078;NA;Gm9195;;NA;NA
0,041152118;0,048642701;0,963621681;0,910818276;NA;Gm9198;;NA;NA
1,381634154;1,956942467;0,426568986;7,08E-07;1,89E-06;Gm9200;UP;NA;NA
0,066939505;0,264900251;1,047665126;0,86400226;NA;Gm9202;;NA;NA
0,497317355;0,679325948;1,21870854;0,355632597;0,422742439;Gm9204;;NA;NA
0,005099653;-0,160811828;0,99895582;0,926093391;NA;Gm9207;;NA;NA
0;NA;NA;NA;NA;Gm9208;;NA;NA
0,079039375;-0,139725626;0,954930678;0,966522807;NA;Gm9210;;NA;NA
0,131564046;0,211553432;1,013584528;0,786736049;NA;Gm9211;;NA;NA
0,050358186;0,060543021;0,964490249;0,901272537;NA;Gm9212;;NA;NA
0,98237886;0,510215512;0,714338086;0,788753026;0,827645331;Gm9214;;NA;NA
0,078440178;-0,014053869;0,908312349;0,898379272;NA;Gm9218;;NA;NA
0,04340771;0,169457494;0,996076541;0,887405885;NA;Gm9220;;NA;NA
0;NA;NA;NA;NA;Gm9224;;NA;NA
0,146626887;0,289598675;1,063203728;0,757744179;NA;Gm9225;;NA;NA
0,022963704;0,223387896;1,024950132;0,883262399;NA;Gm9226;;NA;NA
0,004820379;-0,157985644;0,998410427;0,926093391;NA;Gm9227;;NA;NA
11,30547544;1,879424103;0,217477739;1,19E-18;6,61E-18;Gm9229;UP;NA;NA
0,530715228;1,123679198;1,439694825;0,18338091;0,237242516;Gm9230;;NA;NA
0,710031064;-0,963840905;0,61046886;0,066619751;0,095587979;Gm9231;;NA;NA
0,135373225;0,205890493;0,874543816;0,778009888;NA;Gm9234;;NA;NA
0;NA;NA;NA;NA;Gm9236;;NA;NA
0,344175076;0,154232707;0,608005138;0,683471492;0,735820591;Gm9237;;NA;NA
0,070929445;-0,044081642;0,933110098;0,922059162;NA;Gm9238;;NA;NA
0,400658081;0,600785885;1,178228295;0,36623173;0,433697611;Gm9239;;NA;NA
0,024434654;0,041954816;0,96719758;0,906812442;NA;Gm9240;;NA;NA
0;NA;NA;NA;NA;Gm9242;;NA;NA
0;NA;NA;NA;NA;Gm9244;;NA;NA
0,021554218;-0,29157575;1,040600586;0,967763225;NA;Gm9245;;NA;NA
