chr;start;end;length;abs_summit;pileup;LOG10(pvalue);fold_enrichment;LOG10(qvalue);name
chr2;57849717;57850928;1212;57850161;506,35;733,18958;64,86781;728,62756;mDUX-rep1-peak.10920
chr7;107338694;107341022;2329;107339729;506,35;733,18958;64,86781;728,62756;mDUX-rep1-peak.18050
chr13;91795658;91796494;837;91796040;514,89;730,37646;61,45201;725,81708;mDUX-rep1-peak.5534
chr14;70041312;70042092;781;70041536;615,65;729,51447;37,83113;724,95563;mDUX-rep1-peak.6949
chr10;58233074;58233652;579;58233220;1578,82;728,10754;6,73469;723,55005;mDUX-rep1-peak.1922
chr3;79762331;79762963;633;79762563;503,79;727,57861;64,54028;723,02136;mDUX-rep1-peak.12498
chr19;21783917;21785524;1608;21784514;610,52;726,62158;38,22026;722,06519;mDUX-rep1-peak.10162
chr1;132251263;132252213;951;132251764;502,08;725,71008;64,32194;721,1543;mDUX-rep1-peak.923
chr2;65378551;65379629;1079;65379134;502,94;725,71008;64,43111;721,1543;mDUX-rep1-peak.10979
chr7;11069359;11071440;2082;11070031;502,94;725,71008;64,43111;721,1543;mDUX-rep1-peak.17279
chr4;134996786;134997456;671;134996989;603,69;725,6814;39,24668;721,12689;mDUX-rep1-peak.14158
chr13;112152780;112153853;1074;112153336;656,63;721,51312;31,31589;716,96191;mDUX-rep1-peak.5738
chr2;153200928;153201840;913;153201300;558,44;720,41895;47,15818;715,86816;mDUX-rep1-peak.11715
chr12;54321386;54322383;998;54321916;498,67;718,24432;63,88525;713,69531;mDUX-rep1-peak.3952
chr4;147234756;147236221;1466;147235098;578,93;713,39288;41,8662;708,84875;mDUX-rep1-peak.14550
chr7;15249101;15250456;1356;15250011;497,81;710,86469;62,35151;706,32233;mDUX-rep1-peak.17362
chr13;120311907;120312744;838;120312296;589,18;709,7616;39,27968;705,2204;mDUX-rep1-peak.5823
chr16;88359508;88360532;1025;88360089;493,54;708,93182;63,2302;704,39099;mDUX-rep1-peak.8645
chr7;15180753;15183297;2545;15182050;493,54;708,93182;63,2302;704,39099;mDUX-rep1-peak.17349
chr18;30509061;30510137;1077;30509541;492,69;707,0719;63,12103;702,53253;mDUX-rep1-peak.9574
chr8;62952355;62953400;1046;62952934;492,69;707,0719;63,12103;702,53253;mDUX-rep1-peak.18941
chr10;104176194;104177815;1622;104176886;491,83;705,21289;63,01186;700,67499;mDUX-rep1-peak.2331
chr4;59821442;59822721;1280;59822187;538,8;704,2644;48,86379;699,7276;mDUX-rep1-peak.13606
chr11;33062033;33062968;936;33062468;507,2;703,00177;57,06959;698,46674;mDUX-rep1-peak.2876
chr12;8667482;8668439;958;8668012;508,91;702,21094;56,65694;697,67639;mDUX-rep1-peak.3594
chr13;106856297;106857334;1038;106856649;489,27;701,49756;62,68433;696,96338;mDUX-rep1-peak.5688
chr4;45295733;45296795;1063;45296276;495,25;696,97638;59,47392;692,44617;mDUX-rep1-peak.13479
chr13;104620246;104621222;977;104620752;486,71;695,93115;62,35681;691,40143;mDUX-rep1-peak.5676
chr16;13204870;13206571;1702;13206069;610,52;694,27618;33,97356;689,74774;mDUX-rep1-peak.8120
chr17;20701848;20702803;956;20702313;485,86;694,07751;62,24764;689,54919;mDUX-rep1-peak.8844
chr5;76098875;76099664;790;76099182;485;694,07751;62,13847;689,54919;mDUX-rep1-peak.15431
chr7;78885234;78886046;813;78885638;578,08;690,60394;38,34565;686,0791;mDUX-rep1-peak.17835
chr2;170286358;170287347;990;170286937;507,2;688,11847;53,68738;683,59601;mDUX-rep1-peak.11854
chr8;86286025;86288753;2729;86286829;481,59;686,67181;61,70177;682,15009;mDUX-rep1-peak.19107
chr9;78288531;78289538;1008;78288994;488,42;686,37848;59,19799;681,85736;mDUX-rep1-peak.20028
chr7;13192361;13194390;2030;13192822;480,73;684,82257;61,5926;680,30219;mDUX-rep1-peak.17305
chr12;74065359;74066162;804;74065751;479,03;682,97437;61,37425;678,45544;mDUX-rep1-peak.4126
chr7;59257695;59258745;1051;59258227;479,88;682,97437;61,48343;678,45544;mDUX-rep1-peak.17669
chr2;157242398;157243325;928;157242874;478,17;681,12689;61,26508;676,61017;mDUX-rep1-peak.11753
chr6;108276554;108277719;1166;108277041;508,91;678,42511;51,37657;673,91113;mDUX-rep1-peak.16869
chr14;105943045;105943903;859;105943430;474,76;673,7464;60,82838;669,23596;mDUX-rep1-peak.7171
chr4;53334262;53335234;973;53334705;474,76;673,7464;60,82838;669,23596;mDUX-rep1-peak.13541
chr5_JH584299_random;715260;716467;1208;715876;474,76;673,7464;60,82838;669,23596;mDUX-rep1-peak.16059
chr6;99559336;99560682;1347;99559955;519,16;672,58057;47,28719;668,07135;mDUX-rep1-peak.16815
chr3;94195000;94196809;1810;94195769;473,05;671,90356;60,61003;667,39465;mDUX-rep1-peak.12669
chr9;40448099;40449097;999;40448646;473,9;671,90356;60,71921;667,39465;mDUX-rep1-peak.19691
chr12;91667481;91668488;1008;91667919;554,17;671,21765;39,65487;666,71045;mDUX-rep1-peak.4352
chr16;33207555;33208554;1000;33207953;472,2;670,06165;60,50087;665,55493;mDUX-rep1-peak.8289
chr15;12202318;12204280;1963;12202772;499,52;668,8349;51,76006;664,32941;mDUX-rep1-peak.7384
chr14;101446309;101447158;850;101446604;471,34;668,22064;60,39169;663,71545;mDUX-rep1-peak.7143
chr19;23263592;23264672;1081;23264090;471,34;668,22064;60,39169;663,71545;mDUX-rep1-peak.10180
chr5;81555643;81556605;963;81556142;471,34;668,22064;60,39169;663,71545;mDUX-rep1-peak.15466
chr5;94775550;94776681;1132;94776280;471,34;668,22064;60,39169;663,71545;mDUX-rep1-peak.15538
chr16;30614621;30615719;1099;30615075;514,04;665,21851;47,05672;660,71613;mDUX-rep1-peak.8257
chr13;17931665;17932829;1165;17932251;469,63;664,54138;60,17334;660,03943;mDUX-rep1-peak.4811
chr19;14464633;14465546;914;14465059;526,84;663,23547;43,987;658,7348;mDUX-rep1-peak.10110
chr14;59973373;59974381;1009;59973841;513,18;662,29694;46,74381;657,79749;mDUX-rep1-peak.6873
chr17;64538131;64539738;1608;64538888;470,49;661,16833;58,93599;656,66937;mDUX-rep1-peak.9186
chr1;20415861;20416955;1095;20416327;467,93;660,86578;59,95499;656,36707;mDUX-rep1-peak.145
chr12;87513254;87514861;1608;87514187;467,93;660,86578;59,95499;656,36707;mDUX-rep1-peak.4280
chr8;34504965;34505851;887;34505416;467,07;660,86578;59,84582;656,36707;mDUX-rep1-peak.18748
chr13;99503159;99504190;1032;99503670;469,63;660,44958;59,11374;655,95233;mDUX-rep1-peak.5629
chr11;87312043;87313055;1013;87312571;466,22;659,02942;59,73665;654,5329;mDUX-rep1-peak.3298
chr18;57510567;57512215;1649;57511661;465,36;657,19397;59,62748;652,6991;mDUX-rep1-peak.9789
chr7;97119662;97121091;1430;97120714;465,36;657,19397;59,62748;652,6991;mDUX-rep1-peak.17963
chr10;104193419;104194792;1374;104193904;484,15;656,35931;53,26051;651,86554;mDUX-rep1-peak.2335
chr8;126103704;126104986;1283;126104470;467,93;655,68726;58,61578;651,19373;mDUX-rep1-peak.19383
chr6;128301620;128302596;977;128302050;554,17;655,51538;37,26586;651,02203;mDUX-rep1-peak.17018
chr14;94453342;94454127;786;94453773;464,51;655,35944;59,5183;650,86621;mDUX-rep1-peak.7099
chr16;13913741;13914877;1137;13914445;464,51;655,35944;59,5183;650,86621;mDUX-rep1-peak.8129
chr3;93943634;93945137;1504;93944495;464,51;655,35944;59,5183;650,86621;mDUX-rep1-peak.12652
chr6;67239276;67240309;1034;67239880;463,66;653,52576;59,40913;649,03412;mDUX-rep1-peak.16551
chr11;115715180;115716134;955;115715629;491,83;652,31665;50,43337;647,82642;mDUX-rep1-peak.3521
chr6;30980301;30981228;928;30980718;542,21;651,70526;38,80099;647,21545;mDUX-rep1-peak.16264
chr3;30566447;30567991;1545;30567446;461,1;649,86139;59,0816;645,37323;mDUX-rep1-peak.12145
chr7;15214881;15216891;2011;15216037;461,95;649,86139;59,19078;645,37323;mDUX-rep1-peak.17355
chr13;99363984;99364937;954;99364429;551,61;649,43085;36,9044;644,94427;mDUX-rep1-peak.5623
chr14;60980973;60982910;1938;60982516;513,18;647,29291;43,90964;642,80823;mDUX-rep1-peak.6885
chr1;85075666;85077681;2016;85077291;459,39;646,20087;58,86326;641,71674;mDUX-rep1-peak.619
chr9;94821377;94822461;1085;94821854;459,39;646,20087;58,86326;641,71674;mDUX-rep1-peak.20129
chr6;134571332;134572310;979;134571846;490,13;645,19489;49,11271;640,71191;mDUX-rep1-peak.17062
chr13;120280589;120283083;2495;120281231;458,53;644,37189;58,75408;639,88947;mDUX-rep1-peak.5820
chr15;6545777;6546685;909;6546180;458,53;644,37189;58,75408;639,88947;mDUX-rep1-peak.7327
chr14;51786061;51786782;722;51786440;457,68;642,54388;58,64491;638,06311;mDUX-rep1-peak.6794
chr1_GL456212_random;68991;70626;1636;69786;501,23;641,82141;45,65705;637,34174;mDUX-rep1-peak.10516
chr5;26067382;26068248;867;26067825;692,5;641,64319;21,11133;637,16364;mDUX-rep1-peak.15038
chr11;54098235;54099341;1107;54098746;534,53;641,35699;38,66076;636,87762;mDUX-rep1-peak.3018
chr10;118943380;118944253;874;118943805;456,83;640,71686;58,53574;636,23792;mDUX-rep1-peak.2477
chr7;15260545;15261791;1247;15261338;455,97;638,89075;58,42657;634,41364;mDUX-rep1-peak.17365
chr1;132276883;132277692;810;132277331;583,2;638,46423;30,74737;633,98889;mDUX-rep1-peak.925
chr9;31430424;31431547;1124;31430867;473,05;638,14099;52,3349;633,66577;mDUX-rep1-peak.19628
chr19;42388085;42389079;995;42388602;481,59;636,66821;49,77447;632,19476;mDUX-rep1-peak.10344
chr7;97114373;97115427;1055;97114738;453,41;635,24139;58,09904;630,7688;mDUX-rep1-peak.17962
chr12;76073610;76074598;989;76074123;466,22;634,8092;53,6971;630,33752;mDUX-rep1-peak.4144
chr5;114571178;114571949;772;114571584;805,21;633,77283;15,21149;629,30182;mDUX-rep1-peak.15714
chr6;116184440;116185436;997;116184923;452,56;633,41821;57,98987;628,94727;mDUX-rep1-peak.16917
chr13;94220374;94221239;866;94220842;485,86;631,27051;47,58652;626,80206;mDUX-rep1-peak.5556
chr4;146596066;146597560;1495;146596700;450,85;629,77454;57,77152;625,30676;mDUX-rep1-peak.14453
chr8;106641509;106642565;1057;106641969;505,5;628,12164;42,20808;623,65546;mDUX-rep1-peak.19264
chr5_JH584299_random;394345;396448;2104;395074;449,99;627,95422;57,66235;623,48816;mDUX-rep1-peak.16048
chr10;20286054;20286781;728;20286349;527,7;627,47687;37,76413;623,01251;mDUX-rep1-peak.1613
chr4;145671166;145676027;4862;145675059;497,81;625,59753;43,54536;621,13519;mDUX-rep1-peak.14325
chr9;104123712;104124547;836;104124185;565,27;624,99493;31,45936;620,5329;mDUX-rep1-peak.20219
chr9;110053516;110054378;863;110053912;476,47;622,66119;48,10731;618,20148;mDUX-rep1-peak.20266
chr14;86875883;86876767;885;86876411;446,58;622,49908;57,22565;618,03955;mDUX-rep1-peak.7053
chr4;101936730;101939214;2485;101938305;446,58;622,49908;57,22565;618,03955;mDUX-rep1-peak.13880
chr6;126281605;126282629;1025;126282167;446,58;622,49908;57,22565;618,03955;mDUX-rep1-peak.17002
chr5;33906956;33909361;2406;33907301;461,95;620,74713;51,98755;616,28943;mDUX-rep1-peak.15131
chr11;82088481;82089416;936;82088947;445,73;620,68274;57,11648;616,2251;mDUX-rep1-peak.3244
chr11;88965308;88966347;1040;88965900;445,73;620,68274;57,11648;616,2251;mDUX-rep1-peak.3317
chr7;40872933;40875316;2384;40874667;445,73;620,68274;57,11648;616,2251;mDUX-rep1-peak.17559
chr18;76989924;76990833;910;76990470;558,44;620,31653;31,83144;615,85986;mDUX-rep1-peak.9951
chr8;38463751;38464952;1202;38464615;443,16;617,05267;56,78896;612,59967;mDUX-rep1-peak.18781
chr10;60552140;60553153;1014;60552722;444,87;616,39514;56,36451;611,94324;mDUX-rep1-peak.1946
chr7;15238076;15239131;1056;15238670;473,05;615,78992;47,40495;611,33832;mDUX-rep1-peak.17359
chr2;172867424;172868177;754;172867778;628,46;615,32159;23,75304;610,8703;mDUX-rep1-peak.11894
chr10;62735781;62736649;869;62736194;442,31;615,2392;56,67979;610,78796;mDUX-rep1-peak.1968
chr12;52336131;52337258;1128;52336729;449,99;614,4201;54,21587;609,97021;mDUX-rep1-peak.3941
chr6;69095352;69096674;1323;69096270;440,6;611,61511;56,46144;607,16779;mDUX-rep1-peak.16572
chr12;87618286;87619707;1422;87618739;506,35;611,06;39,02699;606,61377;mDUX-rep1-peak.4287
chr7;118921895;118922860;966;118922355;439,75;609,8045;56,35227;605,35895;mDUX-rep1-peak.18152
chr5;142452353;142453137;785;142452754;794,11;608,54553;14,45652;604,1015;mDUX-rep1-peak.15929
chr12;83624310;83625929;1620;83625153;438,04;607,99493;56,13392;603,55121;mDUX-rep1-peak.4230
chr14;73264534;73265932;1399;73265070;438,89;607,99493;56,24309;603,55121;mDUX-rep1-peak.6963
chr15;37069424;37070827;1404;37070149;438,89;607,99493;56,24309;603,55121;mDUX-rep1-peak.7546
chr4;101906489;101907616;1128;101907018;438,89;607,99493;56,24309;603,55121;mDUX-rep1-peak.13877
chr9;122660411;122661276;866;122660830;438,89;607,99493;56,24309;603,55121;mDUX-rep1-peak.20356
chr15;65779692;65780932;1241;65780242;437,19;606,18634;56,02475;601,74512;mDUX-rep1-peak.7737
chr2;83871529;83872498;970;83872053;436,33;604,37866;55,91557;599,93939;mDUX-rep1-peak.11183
chr3;57371799;57372741;943;57372264;436,33;604,37866;55,91557;599,93939;mDUX-rep1-peak.12317
chr5;104987700;104988741;1042;104988230;436,33;604,37866;55,91557;599,93939;mDUX-rep1-peak.15633
chr2;87489766;87491088;1323;87490497;453,41;604,3252;50,49003;599,88684;mDUX-rep1-peak.11227
chr2;68996223;68996873;651;68996428;435,48;602,57208;55,8064;598,13477;mDUX-rep1-peak.11018
chr13;51055193;51056192;1000;51055565;434,62;600,76648;55,69722;596,33105;mDUX-rep1-peak.5118
chr14;86872068;86873182;1115;86872558;434,62;600,76648;55,69722;596,33105;mDUX-rep1-peak.7052
chr3;58609241;58610203;963;58609740;434,62;600,76648;55,69722;596,33105;mDUX-rep1-peak.12325
chr3;66456351;66457342;992;66456863;434,62;600,76648;55,69722;596,33105;mDUX-rep1-peak.12400
chr6;61778530;61779380;851;61778915;434,62;600,76648;55,69722;596,33105;mDUX-rep1-peak.16504
chr6;134749433;134750446;1014;134749946;434,62;600,76648;55,69722;596,33105;mDUX-rep1-peak.17063
chr10;122050635;122051300;666;122051064;510,62;600,24188;36,5443;595,80762;mDUX-rep1-peak.2516
chr13;119864377;119865508;1132;119865070;434,62;599,03821;55,2473;594,60474;mDUX-rep1-peak.5791
chr13;117120205;117121085;881;117120594;433,77;598,96179;55,58805;594,52838;mDUX-rep1-peak.5773
chr15;76970764;76971859;1096;76971209;433,77;598,96179;55,58805;594,52838;mDUX-rep1-peak.7813
chr10;95438650;95439623;974;95439208;432,06;597,1582;55,3697;592,72656;mDUX-rep1-peak.2246
chr3;116520335;116522235;1901;116521694;432,92;597,1582;55,47887;592,72656;mDUX-rep1-peak.12885
chr5;96818973;96821505;2533;96819621;432,06;597,1582;55,3697;592,72656;mDUX-rep1-peak.15561
chr7;7060067;7061251;1185;7060541;432,92;597,1582;55,47887;592,72656;mDUX-rep1-peak.17232
chr12;105553716;105554533;818;105554145;725,8;596,32214;16,51814;591,89282;mDUX-rep1-peak.4448
chr4;82510654;82511854;1201;82511256;443,16;594,67261;51,19748;590,24518;mDUX-rep1-peak.13725
chr10;12034331;12035507;1177;12034812;430,36;593,55396;55,15136;589,12708;mDUX-rep1-peak.1547
chr9;60543322;60544459;1138;60543806;438,89;593,49493;52,55922;589,06897;mDUX-rep1-peak.19872
chr11;115937671;115938588;918;115938089;490,13;592,6192;39,04963;588,19366;mDUX-rep1-peak.3522
chr7;81824755;81825837;1083;81825269;429,5;591,75323;55,04218;587,32831;mDUX-rep1-peak.17863
chr13;69805425;69806406;982;69805975;428,65;589,95367;54,93301;585,53076;mDUX-rep1-peak.5408
chr14;79980111;79980856;746;79980431;428,65;589,95367;54,93301;585,53076;mDUX-rep1-peak.7017
chr7;139111628;139112809;1182;139112103;438,04;586,49445;50,75612;582,07538;mDUX-rep1-peak.18308
chr13;7073935;7075117;1183;7074631;426,94;586,35748;54,71466;581,93848;mDUX-rep1-peak.4669
chr7;83424331;83425524;1194;83424894;426,09;586,35748;54,60549;581,93848;mDUX-rep1-peak.17880
chr12;88323543;88324744;1202;88324156;425,23;584,56079;54,49632;580,14471;mDUX-rep1-peak.4333
chr15;80715742;80716702;961;80716225;427,79;584,43427;53,85843;580,0191;mDUX-rep1-peak.7839
chr1;34818690;34819564;875;34819156;485,86;583,58484;38,55383;579,17017;mDUX-rep1-peak.226
chr7;117420346;117421534;1189;117421059;478,17;583,5332;39,93106;579,11859;mDUX-rep1-peak.18131
chr16;35506766;35507733;968;35507413;483,3;583,51776;38,90084;579,10321;mDUX-rep1-peak.8309
chr18;31542688;31543522;835;31543044;424,38;582,76532;54,38714;578,3512;mDUX-rep1-peak.9581
chr2;3204714;3205815;1102;3205147;424,38;582,76532;54,38714;578,3512;mDUX-rep1-peak.10556
chr8;56743417;56744516;1100;56743941;424,38;582,76532;54,38714;578,3512;mDUX-rep1-peak.18903
chr4;147364690;147365987;1298;147365136;466,22;581,38928;42,19629;576,97693;mDUX-rep1-peak.14584
chr12;20757951;20758734;784;20758292;423,52;580,97083;54,27797;576,55872;mDUX-rep1-peak.3714
chr4;146902820;146906122;3303;146904208;423,52;580,97083;54,27797;576,55872;mDUX-rep1-peak.14485
chr6;18093712;18094590;879;18094145;423,52;580,97083;54,27797;576,55872;mDUX-rep1-peak.16161
chr10;115362714;115363930;1217;115363142;431,21;580,45349;51,48414;576,04254;mDUX-rep1-peak.2428
chr3;34427322;34428350;1029;34427844;425,23;579,854;53,27903;575,44348;mDUX-rep1-peak.12177
chr1;105615029;105616218;1190;105615563;422,67;579,17725;54,16879;574,76721;mDUX-rep1-peak.784
chr8;90947111;90947830;720;90947434;422,67;579,17725;54,16879;574,76721;mDUX-rep1-peak.19155
chr5;67204718;67205781;1064;67205290;475,61;578,61908;39,71759;574,21027;mDUX-rep1-peak.15363
chr4;152190845;152191810;966;152191390;496,96;575,86542;35,23497;571,45923;mDUX-rep1-peak.14712
chr10;27884556;27885603;1048;27885060;420,96;575,59332;53,95045;571,18732;mDUX-rep1-peak.1689
chr12;4773455;4774511;1057;4774081;420,11;575,59332;53,84127;571,18732;mDUX-rep1-peak.3572
chr2;77942858;77943864;1007;77943388;420,96;575,59332;53,95045;571,18732;mDUX-rep1-peak.11140
chr12;88251292;88253523;2232;88253000;504,64;574,8678;33,70954;570,46411;mDUX-rep1-peak.4322
chr2;31611160;31611897;738;31611547;707,01;574,31927;16,0912;569,91608;mDUX-rep1-peak.10755
chr13;119910914;119914018;3105;119913571;419,26;573,80286;53,7321;569,39996;mDUX-rep1-peak.5795
chr16;38153481;38154433;953;38153932;419,26;573,80286;53,7321;569,39996;mDUX-rep1-peak.8339
chr8;86678565;86679550;986;86679122;419,26;573,80286;53,7321;569,39996;mDUX-rep1-peak.19110
chr9;88873242;88873909;668;88873561;419,26;573,80286;53,7321;569,39996;mDUX-rep1-peak.20097
chr14;105948835;105949743;909;105949356;418,4;572,01343;53,62292;567,61261;mDUX-rep1-peak.7172
chr9;94827145;94828122;978;94827757;418,4;572,01343;53,62292;567,61261;mDUX-rep1-peak.20130
chr12;76085692;76086719;1028;76086106;438,04;571,51007;47,27219;567,11047;mDUX-rep1-peak.4145
chr10;61975427;61976159;733;61975804;578,93;571,44592;24,16377;567,04639;mDUX-rep1-peak.1961
chr12;87921128;87923017;1890;87922573;420,96;570,94263;52,74535;566,5434;mDUX-rep1-peak.4303
chr2;83953110;83954083;974;83953608;426,09;570,37842;50,56667;565,97961;mDUX-rep1-peak.11186
chr2;177077585;177078676;1092;177078216;417,55;570,2251;53,51375;565,82642;mDUX-rep1-peak.11922
chr10;95967464;95968428;965;95967971;416,69;568,43774;53,40458;564,04114;mDUX-rep1-peak.2257
chr4;86087335;86088375;1041;86087893;415,84;566,65143;53,29541;562,25702;mDUX-rep1-peak.13760
chr6;11760911;11761383;473;11761089;415,84;566,65143;53,29541;562,25702;mDUX-rep1-peak.16130
chr16;54298355;54299370;1016;54298700;414,99;564,86621;53,18623;560,474;mDUX-rep1-peak.8448
chr3;62362054;62364424;2371;62364046;414,13;564,86621;53,07706;560,474;mDUX-rep1-peak.12357
chr5;13995282;13996227;946;13995777;414,99;564,86621;53,18623;560,474;mDUX-rep1-peak.14803
chr8;17445175;17446408;1234;17445983;414,99;564,86621;53,18623;560,474;mDUX-rep1-peak.18463
chr7;111518188;111519119;932;111518631;443,16;564,55017;44,41637;560,16028;mDUX-rep1-peak.18076
chr5;149189652;149190816;1165;149190232;413,28;563,08197;52,96788;558,69299;mDUX-rep1-peak.15993
chr6;149137344;149138595;1252;149137758;413,28;563,08197;52,96788;558,69299;mDUX-rep1-peak.17172
chr2;125545060;125546245;1186;125545638;412,42;561,29877;52,85871;556,91187;mDUX-rep1-peak.11515
chr4;147117513;147119169;1657;147118224;455,97;557,79449;40,25121;553,41156;mDUX-rep1-peak.14521
chr7;15450653;15454172;3520;15451726;410,72;557,73566;52,64036;553,35278;mDUX-rep1-peak.17375
chr13;18644980;18646021;1042;18645493;409,01;555,95575;52,42202;551,57495;mDUX-rep1-peak.4830
chr13;81739060;81740282;1223;81739732;409,86;555,95575;52,53119;551,57495;mDUX-rep1-peak.5489
chr4;145766597;145768219;1623;145767228;409,86;555,95575;52,53119;551,57495;mDUX-rep1-peak.14344
chr8;57669121;57670094;974;57669707;409,86;555,95575;52,53119;551,57495;mDUX-rep1-peak.18912
chrX;105963391;105964300;910;105963813;409,01;555,95575;52,42202;551,57495;mDUX-rep1-peak.20754
chr7;138916623;138917623;1001;138917100;459,39;554,99438;38,80869;550,61609;mDUX-rep1-peak.18306
chr1;36031252;36032223;972;36031644;419,26;554,44635;48,87255;550,06836;mDUX-rep1-peak.242
chr2;167520202;167521470;1269;167520688;450,85;554,35852;40,71442;549,98059;mDUX-rep1-peak.11831
