"Intersection_category","Intersection_count","Gene_name","Gene_id"
"ZGA genes",1,"Arsk","ENSMUSG00000021592"
"Obox regulated",1,"Art2a-ps","ENSMUSG00000092517"
"NRs regulated",1,"Art3","ENSMUSG00000034842"
"NRs regulated",1,"Art5","ENSMUSG00000070424"
"NRs regulated|Obox regulated",2,"Arv1","ENSMUSG00000031982"
"NRs regulated|Obox regulated",2,"Asah1","ENSMUSG00000031591"
"NRs regulated",1,"Asb13","ENSMUSG00000033781"
"NRs regulated",1,"Asb3","ENSMUSG00000020305"
"NRs regulated|Obox regulated",2,"Ascc1","ENSMUSG00000044475"
"NRs regulated|Obox regulated",2,"Ascc2","ENSMUSG00000020412"
"NRs regulated",1,"Asf1b","ENSMUSG00000005470"
"NRs regulated",1,"Ash1l","ENSMUSG00000028053"
"NRs regulated|Obox regulated",2,"Ash2l","ENSMUSG00000031575"
"NRs regulated|Obox regulated",2,"Asl","ENSMUSG00000025533"
"NRs regulated",1,"Asns","ENSMUSG00000029752"
"NRs regulated|Obox regulated",2,"Aspg","ENSMUSG00000037686"
"NRs regulated",1,"Aspn","ENSMUSG00000021388"
"NRs regulated",1,"Asrgl1","ENSMUSG00000024654"
"NRs regulated",1,"Aste1","ENSMUSG00000032567"
"NRs regulated",1,"Asxl2","ENSMUSG00000037486"
"NRs regulated",1,"Atad1","ENSMUSG00000013662"
"NRs regulated|Obox regulated",2,"Atad2","ENSMUSG00000022360"
"NRs regulated|Obox regulated",2,"Atad2b","ENSMUSG00000052812"
"Obox regulated",1,"Atad3a","ENSMUSG00000029036"
"NRs regulated",1,"Atad5","ENSMUSG00000017550"
"NRs regulated|Obox regulated",2,"Atcay","ENSMUSG00000034958"
"NRs regulated",1,"Ate1","ENSMUSG00000030850"
"NRs regulated",1,"Atf1","ENSMUSG00000023027"
"NRs regulated",1,"Atf2","ENSMUSG00000027104"
"NRs regulated",1,"Atf6b","ENSMUSG00000015461"
"NRs regulated",1,"Atf7ip2","ENSMUSG00000039200"
"NRs regulated",1,"Atg101","ENSMUSG00000037204"
"NRs regulated",1,"Atg12","ENSMUSG00000032905"
"NRs regulated|Obox regulated",2,"Atg13","ENSMUSG00000027244"
"NRs regulated|Obox regulated",2,"Atg14","ENSMUSG00000037526"
"NRs regulated",1,"Atg16l1","ENSMUSG00000026289"
"NRs regulated|Obox regulated",2,"Atg2b","ENSMUSG00000041341"
"NRs regulated|Obox regulated",2,"Atg3","ENSMUSG00000022663"
"NRs regulated|Obox regulated",2,"Atg4b","ENSMUSG00000026280"
"NRs regulated|Obox regulated",2,"Atg4d","ENSMUSG00000002820"
"NRs regulated|Obox regulated",2,"Atg7","ENSMUSG00000030314"
"Obox regulated",1,"Atg9a","ENSMUSG00000033124"
"NRs regulated",1,"Atic","ENSMUSG00000026192"
"NRs regulated|Obox regulated",2,"Atl3","ENSMUSG00000024759"
"NRs regulated",1,"Atm","ENSMUSG00000034218"
"NRs regulated|Obox regulated",2,"Atn1","ENSMUSG00000004263"
"NRs regulated",1,"Atox1","ENSMUSG00000018585"
"NRs regulated",1,"Atp10d","ENSMUSG00000046808"
"Obox regulated",1,"Atp13a1","ENSMUSG00000031862"
"NRs regulated|Obox regulated|ZGA genes",3,"Atp13a3","ENSMUSG00000022533"
"NRs regulated",1,"Atp1a1","ENSMUSG00000033161"
"NRs regulated",1,"Atp1a3","ENSMUSG00000040907"
"NRs regulated",1,"Atp1b1","ENSMUSG00000026576"
"NRs regulated|Obox regulated",2,"Atp1b3","ENSMUSG00000032412"
"NRs regulated",1,"Atp5a1","ENSMUSG00000025428"
"NRs regulated",1,"Atp5c1","ENSMUSG00000025781"
"NRs regulated",1,"Atp5d","ENSMUSG00000003072"
"NRs regulated",1,"Atp5e","ENSMUSG00000016252"
"NRs regulated|ZGA genes",2,"Atp5g1","ENSMUSG00000006057"
"Obox regulated",1,"Atp5g2","ENSMUSG00000062683"
"NRs regulated",1,"Atp5g3","ENSMUSG00000018770"
"NRs regulated",1,"Atp5h","ENSMUSG00000034566"
"NRs regulated|ZGA genes",2,"Atp5j","ENSMUSG00000022890"
"NRs regulated",1,"Atp5j2","ENSMUSG00000038690"
"NRs regulated",1,"Atp5k","ENSMUSG00000050856"
"NRs regulated",1,"Atp5l","ENSMUSG00000038717"
"NRs regulated",1,"Atp5mpl","ENSMUSG00000021290"
"NRs regulated|ZGA genes",2,"Atp5o","ENSMUSG00000116933"
"NRs regulated|ZGA genes",2,"Atp5o","ENSMUSG00000022956"
"Obox regulated",1,"Atp5s","ENSMUSG00000054894"
"NRs regulated",1,"Atp6ap1","ENSMUSG00000019087"
"NRs regulated",1,"Atp6ap2","ENSMUSG00000031007"
"NRs regulated",1,"Atp6v0d1","ENSMUSG00000013160"
"NRs regulated|Obox regulated",2,"Atp6v0e","ENSMUSG00000015575"
"NRs regulated",1,"Atp6v1a","ENSMUSG00000052459"
"NRs regulated",1,"Atp6v1c2","ENSMUSG00000020566"
"NRs regulated",1,"Atp6v1d","ENSMUSG00000021114"
"NRs regulated",1,"Atp6v1e1","ENSMUSG00000019210"
"NRs regulated",1,"Atp6v1h","ENSMUSG00000033793"
"NRs regulated",1,"Atp7a","ENSMUSG00000033792"
"Obox regulated",1,"Atp8b1","ENSMUSG00000039529"
"ZGA genes",1,"Atraid","ENSMUSG00000013622"
"NRs regulated",1,"Atxn10","ENSMUSG00000016541"
"NRs regulated|ZGA genes",2,"Atxn3","ENSMUSG00000021189"
"NRs regulated",1,"Atxn7l3","ENSMUSG00000059995"
"NRs regulated",1,"Atxn7l3b","ENSMUSG00000074748"
"Dux regulated|NRs regulated|Obox regulated|ZGA genes",4,"AU015228","ENSMUSG00000074804"
"NRs regulated|Obox regulated",2,"AU018091","ENSMUSG00000054753"
"NRs regulated",1,"AU022252","ENSMUSG00000078584"
"NRs regulated|Obox regulated",2,"AU041133","ENSMUSG00000078435"
"NRs regulated",1,"Aunip","ENSMUSG00000078521"
"NRs regulated|Obox regulated",2,"Aup1","ENSMUSG00000068328"
"NRs regulated|Obox regulated",2,"Aurka","ENSMUSG00000027496"
"NRs regulated",1,"Aurkb","ENSMUSG00000020897"
"NRs regulated|Obox regulated",2,"Aurkc","ENSMUSG00000070837"
"NRs regulated",1,"AV320801","ENSMUSG00000054994"
"NRs regulated",1,"Avl9","ENSMUSG00000029787"
"Obox regulated",1,"AW011738","ENSMUSG00000078349"
"NRs regulated",1,"AW146154","ENSMUSG00000074166"
"Dux regulated|NRs regulated",2,"AW209491","ENSMUSG00000039182"
"NRs regulated",1,"Axdnd1","ENSMUSG00000026601"
"NRs regulated",1,"AY761185","ENSMUSG00000079120"
"NRs regulated",1,"Azin1","ENSMUSG00000037458"
"Dux regulated|Obox regulated",2,"B020004C17Rik","ENSMUSG00000096144"
"Dux regulated|Obox regulated",2,"B020004J07Rik","ENSMUSG00000035201"
"NRs regulated",1,"B020017C02Rik","ENSMUSG00000104831"
"NRs regulated|Obox regulated",2,"B230219D22Rik","ENSMUSG00000045767"
"NRs regulated|ZGA genes",2,"B2m","ENSMUSG00000060802"
"NRs regulated",1,"B3galt2","ENSMUSG00000033849"
"NRs regulated",1,"B3galt4","ENSMUSG00000067370"
"NRs regulated|Obox regulated",2,"B3galt6","ENSMUSG00000050796"
"NRs regulated|Obox regulated",2,"B3gat3","ENSMUSG00000071649"
"NRs regulated|Obox regulated",2,"B4galnt1","ENSMUSG00000006731"
"NRs regulated|Obox regulated",2,"B4galnt2","ENSMUSG00000013418"
"NRs regulated",1,"B4galt1","ENSMUSG00000028413"
"ZGA genes",1,"B4galt3","ENSMUSG00000052423"
"NRs regulated|Obox regulated",2,"Baat","ENSMUSG00000039653"
"NRs regulated",1,"Bace1","ENSMUSG00000032086"
"NRs regulated",1,"Bad","ENSMUSG00000024959"
"NRs regulated|ZGA genes",2,"Bag1","ENSMUSG00000028416"
"NRs regulated|Obox regulated",2,"Bag5","ENSMUSG00000049792"
"Obox regulated",1,"Bag6","ENSMUSG00000024392"
"NRs regulated",1,"Banf1","ENSMUSG00000024844"
"NRs regulated",1,"Banp","ENSMUSG00000025316"
"NRs regulated",1,"Bard1","ENSMUSG00000026196"
"NRs regulated",1,"Basp1","ENSMUSG00000045763"
"NRs regulated",1,"Baz1a","ENSMUSG00000035021"
"NRs regulated",1,"Baz2a","ENSMUSG00000040054"
"Obox regulated",1,"Bbs1","ENSMUSG00000006464"
"NRs regulated",1,"Bbs12","ENSMUSG00000051444"
"NRs regulated|ZGA genes",2,"Bbs2","ENSMUSG00000031755"
"Obox regulated",1,"Bbs4","ENSMUSG00000025235"
"NRs regulated",1,"Bbx","ENSMUSG00000022641"
"NRs regulated|Obox regulated",2,"BC003965","ENSMUSG00000067722"
"NRs regulated",1,"BC004004","ENSMUSG00000052712"
"NRs regulated",1,"BC005624","ENSMUSG00000026851"
"NRs regulated",1,"BC022960","ENSMUSG00000081137"
"NRs regulated",1,"BC024063","ENSMUSG00000112160"
"NRs regulated",1,"BC024978","ENSMUSG00000078786"
"Obox regulated",1,"BC025920","ENSMUSG00000074862"
"NRs regulated|Obox regulated",2,"BC028528","ENSMUSG00000038543"
"Dux regulated|NRs regulated",2,"BC049762","ENSMUSG00000045942"
"NRs regulated|Obox regulated",2,"BC055324","ENSMUSG00000041406"
"Dux regulated",1,"BC080695","ENSMUSG00000070618"
"NRs regulated",1,"BC085271","ENSMUSG00000102478"
"NRs regulated",1,"BC107364","ENSMUSG00000046317"
"ZGA genes",1,"BC147527","ENSMUSG00000094796"
"NRs regulated",1,"Bcap31","ENSMUSG00000002015"
"NRs regulated",1,"Bcas3","ENSMUSG00000059439"
"NRs regulated",1,"Bcat1","ENSMUSG00000030268"
"NRs regulated",1,"Bcat2","ENSMUSG00000030826"
"NRs regulated|Obox regulated",2,"Bckdha","ENSMUSG00000060376"
"NRs regulated",1,"Bckdhb","ENSMUSG00000032263"
"NRs regulated|Obox regulated",2,"Bckdk","ENSMUSG00000030802"
"NRs regulated",1,"Bcl2l11","ENSMUSG00000027381"
"NRs regulated",1,"Bcl2l12","ENSMUSG00000003190"
"NRs regulated",1,"Bcl2l13","ENSMUSG00000009112"
"NRs regulated|Obox regulated",2,"Bcl2l14","ENSMUSG00000030200"
"NRs regulated",1,"Bcl2l15","ENSMUSG00000044165"
"NRs regulated",1,"Bcl2l2","ENSMUSG00000089682"
"NRs regulated",1,"Bcl7a","ENSMUSG00000029438"
"NRs regulated|Obox regulated",2,"Bclaf1","ENSMUSG00000037608"
"NRs regulated",1,"Bclaf3","ENSMUSG00000044150"
"NRs regulated",1,"Bcor","ENSMUSG00000040363"
"NRs regulated|Obox regulated",2,"Bcorl1","ENSMUSG00000036959"
"NRs regulated",1,"Bcs1l","ENSMUSG00000026172"
"NRs regulated",1,"Bdh2","ENSMUSG00000028167"
"NRs regulated",1,"Bdp1","ENSMUSG00000049658"
"NRs regulated|Obox regulated",2,"Bend3","ENSMUSG00000038214"
"Obox regulated",1,"Best2","ENSMUSG00000052819"
"NRs regulated",1,"Bet1l","ENSMUSG00000025484"
"NRs regulated|Obox regulated",2,"Bex6","ENSMUSG00000075269"
"NRs regulated|Obox regulated",2,"Bhmt","ENSMUSG00000074768"
"NRs regulated|Obox regulated",2,"Bhmt2","ENSMUSG00000042118"
"NRs regulated",1,"Bicdl2","ENSMUSG00000043782"
"NRs regulated|Obox regulated",2,"Bid","ENSMUSG00000004446"
"NRs regulated",1,"Birc2","ENSMUSG00000057367"
"NRs regulated",1,"Birc6","ENSMUSG00000024073"
"NRs regulated",1,"Blk","ENSMUSG00000014453"
"NRs regulated|ZGA genes",2,"Bloc1s2","ENSMUSG00000057506"
"NRs regulated",1,"Bloc1s6","ENSMUSG00000005804"
"NRs regulated",1,"Blvra","ENSMUSG00000001999"
"NRs regulated",1,"Blvrb","ENSMUSG00000040466"
"NRs regulated",1,"Blzf1","ENSMUSG00000026577"
"NRs regulated",1,"Bmf","ENSMUSG00000040093"
"NRs regulated",1,"Bmp1","ENSMUSG00000022098"
"NRs regulated",1,"Bmp8a","ENSMUSG00000032726"
"NRs regulated",1,"Bmpr1a","ENSMUSG00000021796"
"NRs regulated|Obox regulated",2,"Bms1","ENSMUSG00000030138"
"NRs regulated",1,"Bnip3","ENSMUSG00000078566"
"NRs regulated",1,"Bnip3l","ENSMUSG00000022051"
"NRs regulated",1,"Bnip3l-ps","ENSMUSG00000073198"
"NRs regulated",1,"Bnipl","ENSMUSG00000028115"
"NRs regulated|Obox regulated",2,"Bod1l","ENSMUSG00000061755"
"Dux regulated|ZGA genes",2,"Bola1","ENSMUSG00000015943"
"NRs regulated|ZGA genes",2,"Bola2","ENSMUSG00000047721"
"NRs regulated|Obox regulated",2,"Bop1","ENSMUSG00000022557"
"NRs regulated",1,"Bora","ENSMUSG00000022070"
"NRs regulated",1,"Borcs8","ENSMUSG00000002345"
"NRs regulated",1,"Bpifb1","ENSMUSG00000027485"
"NRs regulated",1,"Bpnt1","ENSMUSG00000026617"
"NRs regulated",1,"Bptf","ENSMUSG00000040481"
"NRs regulated",1,"Braf","ENSMUSG00000002413"
"NRs regulated|Obox regulated",2,"Brat1","ENSMUSG00000000148"
"Obox regulated",1,"Brca2","ENSMUSG00000041147"
"NRs regulated",1,"Brd1","ENSMUSG00000022387"
"NRs regulated",1,"Brd3","ENSMUSG00000026918"
"NRs regulated",1,"Brd8","ENSMUSG00000003778"
"NRs regulated",1,"Brd9","ENSMUSG00000057649"
"NRs regulated|Obox regulated",2,"Brf2","ENSMUSG00000031487"
"NRs regulated|Obox regulated",2,"Bri3bp","ENSMUSG00000037905"
"NRs regulated",1,"Brix1","ENSMUSG00000022247"
"NRs regulated|Obox regulated",2,"Brk1","ENSMUSG00000033940"
"NRs regulated",1,"Brms1","ENSMUSG00000080268"
"NRs regulated",1,"Brpf3","ENSMUSG00000063952"
"NRs regulated",1,"Bsdc1","ENSMUSG00000040859"
"NRs regulated|ZGA genes",2,"Bspry","ENSMUSG00000028392"
"Obox regulated",1,"Bst2","ENSMUSG00000046718"
"Obox regulated",1,"Btaf1","ENSMUSG00000040565"
"NRs regulated",1,"Btbd1","ENSMUSG00000025103"
"NRs regulated|Obox regulated",2,"Btbd18","ENSMUSG00000086598"
"Dux regulated|NRs regulated",2,"Btbd19","ENSMUSG00000073771"
"NRs regulated",1,"Btbd6","ENSMUSG00000002803"
"NRs regulated",1,"Btf3l4","ENSMUSG00000028568"
"NRs regulated",1,"Btg3","ENSMUSG00000022863"
"NRs regulated|Obox regulated",2,"Btrc","ENSMUSG00000025217"
"NRs regulated",1,"Bub1","ENSMUSG00000027379"
"NRs regulated|Obox regulated",2,"Bub1b","ENSMUSG00000040084"
"NRs regulated",1,"Bub3","ENSMUSG00000066979"
"NRs regulated",1,"Bud23","ENSMUSG00000005378"
"NRs regulated",1,"Bud31","ENSMUSG00000038722"
"NRs regulated|Obox regulated",2,"Bysl","ENSMUSG00000023988"
"NRs regulated|ZGA genes",2,"Bzw1","ENSMUSG00000051223"
"NRs regulated|Obox regulated",2,"Bzw2","ENSMUSG00000020547"
"NRs regulated",1,"C030006K11Rik","ENSMUSG00000116138"
"NRs regulated|ZGA genes",2,"C130026I21Rik","ENSMUSG00000052477"
"NRs regulated|Obox regulated",2,"C130074G19Rik","ENSMUSG00000039349"
"NRs regulated|ZGA genes",2,"C1d","ENSMUSG00000000581"
"NRs regulated",1,"C1galt1c1","ENSMUSG00000048970"
"NRs regulated|Obox regulated|ZGA genes",3,"C1qbp","ENSMUSG00000018446"
"NRs regulated",1,"C1ql1","ENSMUSG00000045532"
"Obox regulated",1,"C1qtnf4","ENSMUSG00000040794"
"NRs regulated|Obox regulated",2,"C1s2","ENSMUSG00000079343"
"NRs regulated|Obox regulated",2,"C2cd2l","ENSMUSG00000032120"
"NRs regulated",1,"C330007P06Rik","ENSMUSG00000006423"
"NRs regulated",1,"C330018D20Rik","ENSMUSG00000024592"
"NRs regulated",1,"C330022B21Rik","ENSMUSG00000114729"
"NRs regulated",1,"Caap1","ENSMUSG00000028578"
"NRs regulated|ZGA genes",2,"Cab39","ENSMUSG00000036707"
"NRs regulated",1,"Cab39l","ENSMUSG00000021981"
"NRs regulated",1,"Cables1","ENSMUSG00000040957"
"NRs regulated|Obox regulated",2,"Cabp1","ENSMUSG00000029544"
"NRs regulated",1,"Cabp7","ENSMUSG00000009075"
"NRs regulated|Obox regulated",2,"Cacna1b","ENSMUSG00000004113"
"NRs regulated|Obox regulated",2,"Cacnb1","ENSMUSG00000020882"
"NRs regulated",1,"Cacng6","ENSMUSG00000078815"
"NRs regulated",1,"Cacng7","ENSMUSG00000069806"
"NRs regulated",1,"Cactin","ENSMUSG00000034889"
"ZGA genes",1,"Cacybp","ENSMUSG00000014226"
"NRs regulated|Obox regulated",2,"Cad","ENSMUSG00000013629"
"NRs regulated",1,"Cadm2","ENSMUSG00000064115"
"Dux regulated|NRs regulated|Obox regulated",3,"Calcoco2","ENSMUSG00000006056"
"NRs regulated",1,"Calcrl","ENSMUSG00000059588"
"NRs regulated",1,"Calhm3","ENSMUSG00000094219"
"NRs regulated",1,"Calm2","ENSMUSG00000036438"
"NRs regulated",1,"Calm3","ENSMUSG00000019370"
"NRs regulated",1,"Calr","ENSMUSG00000003814"
"NRs regulated",1,"Calu","ENSMUSG00000029767"
"NRs regulated",1,"Camk2n2","ENSMUSG00000051146"
"NRs regulated|Obox regulated",2,"Camkk2","ENSMUSG00000029471"
"NRs regulated",1,"Caml","ENSMUSG00000021501"
"NRs regulated",1,"Cand1","ENSMUSG00000020114"
"NRs regulated|Obox regulated",2,"Cand2","ENSMUSG00000030319"
"NRs regulated",1,"Canx","ENSMUSG00000020368"
"NRs regulated",1,"Capn1","ENSMUSG00000024942"
"NRs regulated|Obox regulated",2,"Capn11","ENSMUSG00000058626"
"NRs regulated|Obox regulated",2,"Capn15","ENSMUSG00000037326"
"NRs regulated",1,"Caprin1","ENSMUSG00000027184"
"NRs regulated",1,"Capsl","ENSMUSG00000039676"
"NRs regulated",1,"Capza1","ENSMUSG00000070372"
"NRs regulated|Obox regulated",2,"Card14","ENSMUSG00000013483"
"Dux regulated|NRs regulated|Obox regulated",3,"Card6","ENSMUSG00000041849"
"NRs regulated",1,"Carhsp1","ENSMUSG00000008393"
"NRs regulated",1,"Cars","ENSMUSG00000010755"
"NRs regulated|Obox regulated",2,"Cars2","ENSMUSG00000056228"
"NRs regulated",1,"Casc3","ENSMUSG00000078676"
"NRs regulated|Obox regulated",2,"Caskin1","ENSMUSG00000033597"
"NRs regulated",1,"Casp3","ENSMUSG00000031628"
"NRs regulated",1,"Cass4","ENSMUSG00000074570"
"NRs regulated|Obox regulated",2,"Catsperd","ENSMUSG00000040828"
"NRs regulated",1,"Catsperg1","ENSMUSG00000049676"
"NRs regulated",1,"Catsperg2","ENSMUSG00000049123"
"NRs regulated",1,"Cavin1","ENSMUSG00000004044"
"NRs regulated|Obox regulated",2,"Cbfa2t2","ENSMUSG00000038533"
"NRs regulated",1,"Cbfb","ENSMUSG00000031885"
"NRs regulated|Obox regulated",2,"Cbl","ENSMUSG00000034342"
"NRs regulated",1,"Cbll1","ENSMUSG00000020659"
"NRs regulated",1,"Cbwd1","ENSMUSG00000024878"
"NRs regulated",1,"Cbx3","ENSMUSG00000029836"
"NRs regulated|Obox regulated",2,"Cbx5","ENSMUSG00000009575"
"NRs regulated",1,"Cbx7","ENSMUSG00000053411"
"NRs regulated|Obox regulated",2,"Cby1","ENSMUSG00000022428"
"NRs regulated|Obox regulated",2,"Ccar1","ENSMUSG00000020074"
"Dux regulated|NRs regulated|Obox regulated",3,"Ccdc107","ENSMUSG00000028461"
"NRs regulated|Obox regulated",2,"Ccdc117","ENSMUSG00000020482"
"NRs regulated|ZGA genes",2,"Ccdc124","ENSMUSG00000007721"
"NRs regulated|Obox regulated",2,"Ccdc125","ENSMUSG00000048924"
"NRs regulated|Obox regulated",2,"Ccdc126","ENSMUSG00000050786"
"NRs regulated",1,"Ccdc127","ENSMUSG00000021578"
"NRs regulated|Obox regulated",2,"Ccdc130","ENSMUSG00000004994"
"NRs regulated",1,"Ccdc134","ENSMUSG00000068114"
"NRs regulated|Obox regulated",2,"Ccdc137","ENSMUSG00000049957"
"NRs regulated",1,"Ccdc153","ENSMUSG00000070306"
"NRs regulated",1,"Ccdc154","ENSMUSG00000059562"
"Obox regulated",1,"Ccdc155","ENSMUSG00000038292"
"NRs regulated",1,"Ccdc158","ENSMUSG00000050050"
"NRs regulated",1,"Ccdc159","ENSMUSG00000006241"
"NRs regulated",1,"Ccdc163","ENSMUSG00000028689"
"Obox regulated",1,"Ccdc166","ENSMUSG00000098176"
"NRs regulated",1,"Ccdc167","ENSMUSG00000024018"
"NRs regulated",1,"Ccdc174","ENSMUSG00000034083"
"NRs regulated",1,"Ccdc177","ENSMUSG00000062961"
"NRs regulated",1,"Ccdc189","ENSMUSG00000057176"
"NRs regulated|Obox regulated",2,"Ccdc25","ENSMUSG00000022035"
"NRs regulated",1,"Ccdc28a","ENSMUSG00000059554"
"Obox regulated",1,"Ccdc30","ENSMUSG00000028637"
"NRs regulated",1,"Ccdc32","ENSMUSG00000039983"
"Obox regulated|ZGA genes",2,"Ccdc36","ENSMUSG00000047220"
"NRs regulated",1,"Ccdc40","ENSMUSG00000039963"
"NRs regulated",1,"Ccdc43","ENSMUSG00000020925"
"NRs regulated",1,"Ccdc47","ENSMUSG00000078622"
"NRs regulated",1,"Ccdc51","ENSMUSG00000025645"
"NRs regulated|Obox regulated",2,"Ccdc57","ENSMUSG00000048445"
"NRs regulated",1,"Ccdc58","ENSMUSG00000075229"
"NRs regulated",1,"Ccdc59","ENSMUSG00000019897"
"NRs regulated",1,"Ccdc61","ENSMUSG00000074358"
"NRs regulated|Obox regulated",2,"Ccdc63","ENSMUSG00000043036"
"NRs regulated|Obox regulated",2,"Ccdc66","ENSMUSG00000046753"
"NRs regulated",1,"Ccdc7a","ENSMUSG00000025808"
"NRs regulated",1,"Ccdc85c","ENSMUSG00000084883"
"NRs regulated|Obox regulated",2,"Ccdc86","ENSMUSG00000024732"
"NRs regulated",1,"Ccdc9","ENSMUSG00000041375"
"NRs regulated",1,"Ccdc93","ENSMUSG00000026339"
"NRs regulated",1,"Ccdc96","ENSMUSG00000050677"
"Obox regulated",1,"Cchcr1","ENSMUSG00000040312"
"NRs regulated",1,"Cckar","ENSMUSG00000029193"
"NRs regulated",1,"Ccl17","ENSMUSG00000031780"
"NRs regulated",1,"Ccl24","ENSMUSG00000004814"
"NRs regulated",1,"Ccl25","ENSMUSG00000023235"
"NRs regulated",1,"Ccm2","ENSMUSG00000000378"
"NRs regulated",1,"Ccna2","ENSMUSG00000027715"
"NRs regulated",1,"Ccnb1","ENSMUSG00000041431"
"NRs regulated",1,"Ccnb1-ps","ENSMUSG00000048574"
"NRs regulated|Obox regulated|ZGA genes",3,"Ccnb1ip1","ENSMUSG00000071470"
"NRs regulated",1,"Ccnb2-ps","ENSMUSG00000083718"
"NRs regulated",1,"Ccnc","ENSMUSG00000028252"
"NRs regulated",1,"Ccnd2","ENSMUSG00000000184"
"NRs regulated|ZGA genes",2,"Ccne1","ENSMUSG00000002068"
"NRs regulated",1,"Ccnf","ENSMUSG00000072082"
"NRs regulated|Obox regulated",2,"Ccnh","ENSMUSG00000021548"
"Dux regulated|NRs regulated|Obox regulated",3,"Ccnjl","ENSMUSG00000044707"
"NRs regulated",1,"Ccnl2","ENSMUSG00000029068"
"NRs regulated",1,"Ccnq","ENSMUSG00000049489"
"NRs regulated|Obox regulated",2,"Ccnt1","ENSMUSG00000011960"
"NRs regulated",1,"Ccnt2","ENSMUSG00000026349"
"NRs regulated",1,"Ccnyl1","ENSMUSG00000070871"
"NRs regulated",1,"Ccpg1","ENSMUSG00000034563"
"NRs regulated|Obox regulated",2,"Ccr4","ENSMUSG00000047898"
"NRs regulated|Obox regulated",2,"Ccr7","ENSMUSG00000037944"
"NRs regulated|Obox regulated",2,"Ccr8","ENSMUSG00000042262"
"Obox regulated",1,"Ccs","ENSMUSG00000034108"
"NRs regulated",1,"Ccsap","ENSMUSG00000031971"
"NRs regulated",1,"Cct2","ENSMUSG00000034024"
"Dux regulated|NRs regulated|Obox regulated",3,"Cct3","ENSMUSG00000001416"
"NRs regulated|Obox regulated",2,"Cct4","ENSMUSG00000007739"
"NRs regulated",1,"Cct5","ENSMUSG00000022234"
"NRs regulated",1,"Cct6b","ENSMUSG00000020698"
"NRs regulated",1,"Cct7","ENSMUSG00000030007"
"NRs regulated",1,"Cct8","ENSMUSG00000025613"
"NRs regulated|Obox regulated",2,"Cct8l1","ENSMUSG00000038044"
"NRs regulated",1,"Cd151","ENSMUSG00000025510"
"Obox regulated",1,"Cd164l2","ENSMUSG00000028865"
"Dux regulated",1,"Cd247","ENSMUSG00000005763"
"NRs regulated",1,"Cd2bp2","ENSMUSG00000042502"
"NRs regulated|Obox regulated",2,"Cd320","ENSMUSG00000002308"
"NRs regulated",1,"Cd3e","ENSMUSG00000032093"
"NRs regulated|Obox regulated",2,"Cd3eap","ENSMUSG00000047649"
"Obox regulated",1,"Cd47","ENSMUSG00000055447"
"Dux regulated",1,"Cd59b","ENSMUSG00000068686"
"NRs regulated|Obox regulated",2,"Cd63","ENSMUSG00000025351"
"NRs regulated",1,"Cd63-ps","ENSMUSG00000085939"
"NRs regulated",1,"Cd79a","ENSMUSG00000003379"
"NRs regulated",1,"Cd9","ENSMUSG00000030342"
"NRs regulated|Obox regulated",2,"Cda","ENSMUSG00000028755"
"NRs regulated",1,"Cdadc1","ENSMUSG00000021982"
"NRs regulated",1,"Cdan1","ENSMUSG00000027284"
"NRs regulated|Obox regulated",2,"Cdc14b","ENSMUSG00000033102"
"Dux regulated|NRs regulated|Obox regulated",3,"Cdc20","ENSMUSG00000006398"
"NRs regulated",1,"Cdc23","ENSMUSG00000024370"
"NRs regulated",1,"Cdc25a","ENSMUSG00000032477"
"NRs regulated|ZGA genes",2,"Cdc25c","ENSMUSG00000044201"
"NRs regulated",1,"Cdc26","ENSMUSG00000066149"
"NRs regulated",1,"Cdc27","ENSMUSG00000020687"
"NRs regulated|Obox regulated",2,"Cdc37","ENSMUSG00000019471"
"NRs regulated",1,"Cdc40","ENSMUSG00000038446"
"NRs regulated",1,"Cdc42","ENSMUSG00000006699"
"NRs regulated",1,"Cdc42ep1","ENSMUSG00000049521"
"Dux regulated|NRs regulated",2,"Cdc42ep2","ENSMUSG00000045664"
"NRs regulated",1,"Cdc42ep4","ENSMUSG00000041598"
"NRs regulated",1,"Cdc42ep5","ENSMUSG00000063838"
"NRs regulated",1,"Cdc42se1","ENSMUSG00000046722"
"NRs regulated|Obox regulated",2,"Cdc45","ENSMUSG00000000028"
"NRs regulated|ZGA genes",2,"Cdc5l","ENSMUSG00000023932"
"NRs regulated|Obox regulated",2,"Cdc6","ENSMUSG00000017499"
"NRs regulated",1,"Cdc7","ENSMUSG00000029283"
"NRs regulated",1,"Cdc73","ENSMUSG00000026361"
"NRs regulated",1,"Cdca2","ENSMUSG00000048922"
"Dux regulated|NRs regulated|Obox regulated",3,"Cdca5","ENSMUSG00000024791"
